sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2021-04-26T14:49:54;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:52:21;20.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:54:48;21.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:57:14;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:59:40;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:02:07;21.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:04:34;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:07:00;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:09:27;21.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:11:53;21.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:14:20;20.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:16:46;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:19:13;19.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:21:41;19.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:24:08;19.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:26:37;19.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:29:05;19.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:31:31;18.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:33:58;18.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:36:25;18.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:38:52;18.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:41:18;18.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:43:45;18.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:46:11;18.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:48:38;18.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:51:05;18.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:53:31;17.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:55:57;17.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:58:24;17.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:00:51;17.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:03:19;17.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:05:45;17.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:08:12;17.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:10:39;17.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:13:05;17.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:15:32;17.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:17:59;16.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:20:26;16.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:22:52;16.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:25:18;16.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:27:45;16.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:30:12;16.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:32:39;16.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:35:08;16.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:37:34;16.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:40:01;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:42:27;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:44:53;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:47:20;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:49:47;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:52:15;15.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:54:42;15.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:57:09;15.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:59:35;15.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:02:02;15.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:04:28;14.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:06:54;14.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:09:22;14.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:11:48;14.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:14:14;15.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:16:41;14.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:19:08;14.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:21:34;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:24:01;14.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:26:30;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:28:56;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:31:23;14.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:33:49;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:36:16;14.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:38:42;14.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:41:08;14.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:43:36;14.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:46:02;14.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:48:28;14.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:50:55;14.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:53:21;14.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:55:47;13.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:58:13;13.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:00:41;13.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:03:07;13.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:05:33;13.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:08:00;13.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:10:26;13.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:12:53;13.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:15:20;13.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:17:47;13.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:20:15;13.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:22:42;13.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:25:10;13.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:27:40;13.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:30:09;13.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:32:36;13.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:35:05;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:37:31;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:39:58;13.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:42:24;13.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:44:50;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:47:17;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:49:44;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:52:12;12.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:54:39;12.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:57:05;12.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:59:31;12.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:01:57;12.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:04:24;12.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:06:50;12.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:09:17;12.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:11:45;12.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:14:12;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:16:39;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:19:06;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:21:32;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:23:59;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:26:29;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:28:57;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:31:25;12.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:33:51;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:36:18;12.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:38:44;12.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:41:11;12.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:43:38;12.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:46:05;12.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:48:32;12.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:50:58;12.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:53:26;12.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:55:52;12.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:58:18;12.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:00:47;12.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:03:13;12.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:05:40;12.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:08:08;11.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:10:35;11.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:13:02;11.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:15:29;11.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:17:56;11.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:20:24;11.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:22:50;11.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:25:19;11.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:27:46;11.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:30:14;11.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:32:41;11.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:35:10;11.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:37:37;11.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:40:04;11.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:42:31;11.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:44:57;11.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:47:24;11.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:49:50;11.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:52:17;11.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:54:44;11.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:57:11;11.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:59:37;11.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:02:03;11.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:04:30;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:06:56;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:09:23;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:11:50;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:14:16;11.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:16:42;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:19:09;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:21:35;10.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:24:02;10.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:26:29;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:28:55;10.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:31:22;10.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:33:48;10.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:36:14;10.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:38:40;10.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:41:07;10.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:43:34;10.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:46:05;10.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:48:31;10.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:50:58;10.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:53:24;10.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:55:51;10.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:58:17;10.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:00:44;10.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:03:11;10.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:05:37;10.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:08:04;10.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:10:30;10.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:12:59;10.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:15:26;10.10;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:17:53;10.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:20:21;10.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:22:49;9.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:25:17;9.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:27:44;9.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:30:12;9.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:32:39;9.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:35:08;9.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:37:38;9.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:40:05;9.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:42:32;9.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:44:58;9.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:47:25;9.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:49:52;9.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:52:19;9.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:54:45;9.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:57:12;9.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:59:38;9.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:02:04;9.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:04:30;9.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:06:57;9.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:09:24;9.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:11:50;9.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:14:17;9.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:16:43;9.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:19:10;9.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:21:36;9.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:24:03;9.00;6.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:26:30;8.90;14.50
3660;DHT22;1846;51.482;7.224;2021-04-26T23:28:56;8.80;33.70
3660;DHT22;1846;51.482;7.224;2021-04-26T23:31:23;8.70;34.50
3660;DHT22;1846;51.482;7.224;2021-04-26T23:33:49;8.70;47.80
3660;DHT22;1846;51.482;7.224;2021-04-26T23:36:15;8.60;45.20
3660;DHT22;1846;51.482;7.224;2021-04-26T23:38:41;8.60;50.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:41:08;8.60;66.80
3660;DHT22;1846;51.482;7.224;2021-04-26T23:43:35;8.60;64.70
3660;DHT22;1846;51.482;7.224;2021-04-26T23:46:01;8.60;92.10
3660;DHT22;1846;51.482;7.224;2021-04-26T23:48:28;8.60;62.80
3660;DHT22;1846;51.482;7.224;2021-04-26T23:50:55;8.50;86.60
3660;DHT22;1846;51.482;7.224;2021-04-26T23:53:21;8.40;93.30
3660;DHT22;1846;51.482;7.224;2021-04-26T23:55:47;8.30;99.90
3660;DHT22;1846;51.482;7.224;2021-04-26T23:58:14;8.20;99.90
